,end_year,end_month,days_until_end,end_in_past,start_year,start_month,days_since_start,start_in_future,num_skills,contains_python,contains_java,contains_excel,contains_sql,contains_leadership,contains_data,num_positions,contains_manager,contains_developer,contains_analyst,contains_engineer,contains_consultant,contains_executive,num_locations,contains_remote,contains_usa,contains_india,contains_bangladesh,contains_uk,contains_canada,responsibilities_word_count,responsibilities_sentence_count,responsibilities_contains_manage,responsibilities_contains_develop,responsibilities_contains_coordinate,responsibilities_contains_lead,responsibilities_contains_analyze,responsibilities_contains_design,num_activity_types,contains_sports,contains_volunteering,contains_arts,contains_music,contains_debate,contains_coding,num_organizations,contains_university,contains_club,contains_society,contains_association,contains_foundation,num_unique_links,is_invalid_link,num_roles,is_manager,is_developer,is_engineer,is_analyst,is_designer,is_consultant,num_languages,knows_english,knows_spanish,knows_french,knows_german,knows_hindi,knows_mandarin,num_proficiencies,is_fluent,is_native,is_proficient,is_advanced,is_bilingual,num_certification_providers,is_coursera,is_linkedin_learning,is_udemy,is_google,is_microsoft,is_aws,num_common_providers,num_other_providers,num_certification_skills,has_skill_python,has_skill_java,has_skill_excel,has_skill_sql,has_skill_data,has_skill_management,num_links,has_invalid_links,issue_year,issue_month,days_since_issue,expiry_year,expiry_month,days_until_expiry,is_expired,is_trainee,is_executive,is_administrator,education_level,is_bachelor,is_master,is_phd,is_diploma,is_honors,is_computer_science,is_engineering,is_mechanical_engineering,is_civil_engineering,min_experience,max_experience,is_less_than_2_years,is_between_2_and_5_years,is_more_than_5_years,min_age,max_age,is_age_specified,num_responsibilities,contains_machine_learning,contains_data_analysis,contains_troubleshooting,contains_quality,num_skills_required,contains_communication,contains_marketing,matched_score
3234,2024.0,12.0,0,0,2006.0,9.0,6692,0,11,0,0,0,0,0,0,3,1,0,0,0,0,0,6,0,0,0,0,0,0,23,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,0,0,,,False,7,0,0,0,0,1,0,0,0.7366666666666667
3235,,,-1,1,2020.0,6.0,1670,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,1,2,1,0,0,0,1,0,0,0,0,4,5.0,0,1,0,,,False,20,0,0,1,0,3,0,0,0.716666667
3236,,,-1,1,,,-1,1,5,0,0,0,0,0,0,5,1,0,0,1,1,0,10,0,0,0,0,0,0,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2017.0,2.0,2886,2018.0,3.0,-2493,1,0,1,0,3,0,1,0,0,0,0,0,0,0,2,4.0,0,1,0,,,False,7,0,0,0,0,2,0,0,0.783333333
3237,2020.0,11.0,-1517,1,2018.0,1.0,2552,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,3,0,1,0,0,0,0,0,0,0,3,,0,1,0,,,False,5,0,0,0,0,6,0,0,0.683333333
3238,,,-1,1,2012.0,1.0,4744,0,9,0,0,0,0,0,0,3,0,0,0,1,0,0,5,1,0,0,0,0,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,2,1,0,0,0,0,1,1,0,0,3,5.0,0,1,0,,,False,8,0,0,1,0,0,0,0,0.85
3239,,,-1,1,2018.0,9.0,2309,0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,20,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,1,0,1,1,2.0,1,0,0,25.0,30.0,True,19,0,0,0,1,4,0,0,0.383333333
3240,2014.0,10.0,-3740,1,1995.0,4.0,10863,0,15,0,0,0,0,0,0,3,0,0,0,1,0,0,6,0,0,0,0,0,0,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,1,0,0,2,1,0,0,0,0,0,1,1,0,0,,1,0,0,,,False,8,0,0,1,0,4,0,0,0.71
3241,2024.0,12.0,0,0,2019.0,1.0,2187,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,19,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,1,0,0,20.0,35.0,True,8,0,0,0,0,0,0,0,0.85
3242,2020.0,12.0,-1487,1,2019.0,4.0,2097,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,39,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,1,,1,0,0,25.0,40.0,True,12,0,0,1,0,8,0,0,0.683333333
3243,2015.0,8.0,-3436,1,2000.0,9.0,8883,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,1,0,0,0,30,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,4,,0,1,0,,,False,15,0,0,0,1,8,0,0,0.75
3244,,,-1,1,,,-1,1,5,0,0,0,0,0,0,5,1,0,0,1,1,0,10,0,0,0,0,0,0,18,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2017.0,2.0,2886,2018.0,3.0,-2493,1,0,1,0,2,1,0,0,0,0,1,1,0,0,3,5.0,0,1,0,,,False,8,0,0,1,0,0,0,0,0.783333333
3245,2024.0,12.0,0,0,2019.0,7.0,2006,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,0,0,,,False,7,0,0,0,0,1,0,0,0.6
3246,2024.0,12.0,0,0,2001.0,9.0,8518,0,3,0,0,0,0,0,0,3,0,0,0,1,0,0,6,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,3,0,1,0,0,0,0,0,0,0,3,,0,1,0,,,False,5,0,0,0,0,6,0,0,0.826666667
3247,2018.0,1.0,-2552,1,2018.0,10.0,2279,0,6,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,1,0,0,2,1,0,0,0,0,0,1,1,0,0,,1,0,0,,,False,8,0,0,1,0,4,0,0,0.623333333
3248,2020.0,9.0,-1578,1,2019.0,8.0,1975,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,39,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,1,,1,0,0,25.0,40.0,True,12,0,0,1,0,8,0,0,0.783333333
3249,2015.0,11.0,-3344,1,,,-1,1,34,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,,1,0,0,,,False,6,0,0,0,0,9,0,1,0.7166666666666667
3250,2024.0,12.0,0,0,1993.0,1.0,11683,0,11,0,0,0,0,0,0,3,1,0,0,0,0,0,6,0,0,0,0,0,0,36,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,5,,0,1,0,,,False,18,0,0,0,0,3,0,0,0.85
3251,2016.0,8.0,-3070,1,1997.0,1.0,10222,0,8,0,0,0,0,0,0,5,1,0,0,1,0,0,10,0,0,0,0,0,0,43,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,,0,1,0,,,False,19,1,1,0,0,0,0,0,0.85
3252,2024.0,12.0,0,0,1994.0,8.0,11106,0,28,0,0,0,0,0,0,4,1,0,0,1,0,0,8,0,0,0,0,0,0,30,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,4,,0,1,0,,,False,15,0,0,0,1,8,0,0,0.783333333
3253,2016.0,6.0,-3131,1,1990.0,1.0,12779,0,40,0,0,0,0,0,0,4,1,0,1,0,0,0,8,0,0,0,0,0,0,23,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,5,8.0,0,1,0,,,False,9,0,0,0,1,6,0,0,0.8166666666666668
3254,2018.0,9.0,-2309,1,2017.0,4.0,2827,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,3,0,0,0,0,0,0,43,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,5,,0,1,0,,,False,19,1,1,0,0,0,0,0,0.65
3255,2024.0,12.0,0,0,1983.0,1.0,15336,0,23,0,0,0,0,0,0,7,1,0,0,0,0,1,14,0,0,0,0,0,0,18,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,1,0,0,18.0,30.0,True,10,0,0,0,0,1,0,0,0.7833333333333333
3256,,,-1,1,2020.0,6.0,1670,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,20,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,1,1,0,0,2,,0,1,0,25.0,32.0,True,12,0,0,0,0,6,0,0,0.77
3257,,,-1,1,,,-1,1,5,0,0,0,0,0,0,5,1,0,0,1,1,0,10,0,0,0,0,0,0,19,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2017.0,2.0,2886,2018.0,3.0,-2493,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,1,0,0,20.0,35.0,True,8,0,0,0,0,0,0,0,0.816666667
3258,2024.0,12.0,0,0,2008.0,11.0,5900,0,30,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,16,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,1,0,0,2,1,0,0,0,0,0,1,1,0,0,,1,0,0,,,False,8,0,0,1,0,4,0,0,0.8266666666666667
3259,,,-1,1,2019.0,3.0,2128,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,5,6.0,0,1,0,25.0,40.0,True,10,0,0,0,0,3,0,0,0.35
3260,2020.0,2.0,-1791,1,2019.0,1.0,2187,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,0,0,,,False,7,0,0,0,0,1,0,0,0.65
3261,2024.0,12.0,0,0,1984.0,6.0,14819,0,33,0,0,0,0,0,0,7,0,0,0,0,0,0,14,0,0,0,0,0,0,19,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,1,0,0,20.0,35.0,True,8,0,0,0,0,0,0,0,0.75
3262,,,-1,1,2019.0,1.0,2187,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,15,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,,1,0,0,,,False,14,0,0,1,0,0,0,0,0.816666667
3263,2014.0,12.0,-3679,1,2005.0,1.0,7300,0,22,0,1,0,0,0,0,4,0,0,0,1,0,0,5,0,0,0,0,0,0,23,1,0,0,0,0,0,0,3,0,1,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2013.0,7.0,4197,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,3,,0,1,0,,,False,9,0,0,0,0,8,0,0,0.726666667
3264,2020.0,4.0,-1731,1,2019.0,7.0,2006,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,20,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,1,0,1,1,2.0,1,0,0,25.0,30.0,True,19,0,0,0,1,4,0,0,0.583333333
3265,2021.0,3.0,-1397,1,2019.0,8.0,1975,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,38,2,1,1,0,0,0,1,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,3,7.0,0,1,0,,,False,11,0,0,0,0,0,0,0,0.65
3266,2015.0,9.0,-3405,1,2010.0,4.0,5384,0,5,0,0,0,0,0,0,3,0,0,0,1,0,0,3,0,0,0,0,0,0,39,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,1,2,1,0,0,0,0,1,0,0,0,1,,1,0,0,25.0,40.0,True,12,0,0,1,0,8,0,0,0.803333333
3267,2018.0,5.0,-2432,1,1999.0,10.0,9219,0,21,0,0,0,0,0,0,10,0,0,0,1,1,0,10,0,0,0,0,0,0,23,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,5,8.0,0,1,0,,,False,9,0,0,0,1,6,0,0,0.826666667
3268,,,-1,1,2020.0,12.0,1487,0,3,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,2,1,0,0,0,0,1,1,0,0,3,5.0,0,1,0,,,False,8,0,0,1,0,0,0,0,0.683333333
3269,,,-1,1,2020.0,1.0,1822,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,38,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,3,7.0,0,1,0,,,False,11,0,0,0,0,0,0,0,0.916666667
3270,2020.0,10.0,-1548,1,2020.0,4.0,1731,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,24,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,5,10.0,0,1,0,30.0,40.0,True,13,0,1,0,0,4,0,0,0.726666667
3271,,,-1,1,2018.0,6.0,2401,0,4,0,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,19,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,,1,0,0,20.0,35.0,True,8,0,0,0,0,0,0,0,0.826666667
3272,,,-1,1,,,-1,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.0,1,0,0,,,False,7,0,0,0,0,1,0,0,0.693333333
3273,,,-1,1,2015.0,1.0,3648,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,0,0,1,0,1,1,2.0,1,0,0,25.0,30.0,True,19,0,0,0,1,4,0,0,0.45
3274,2024.0,12.0,0,0,2019.0,9.0,1944,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,2,1,0,0,0,1,0,0,0,0,1,3.0,1,0,0,22.0,30.0,True,4,0,0,0,1,2,0,0,0.516666667
3275,2020.0,7.0,-1640,1,2020.0,4.0,1731,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,,1,0,0,,,False,6,0,0,0,0,9,0,1,0.573333333
3276,,,-1,1,2018.0,1.0,2552,0,6,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,20,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,3,1,1,0,0,0,1,1,0,0,0,,1,0,0,,,False,11,1,1,0,0,5,0,0,0.75
3277,2024.0,12.0,0,0,1996.0,4.0,10497,0,30,0,0,0,0,0,0,9,1,0,0,0,1,0,18,0,0,0,0,0,0,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,3,0,1,0,0,0,0,0,0,0,15,,0,0,1,,,False,6,0,0,0,0,3,0,0,0.5499999999999999
3278,,,-1,1,2019.0,10.0,1914,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,1,,1,0,0,,,False,6,0,0,0,0,9,0,1,0.35
3279,2019.0,10.0,-1914,1,2019.0,1.0,2187,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,3,,0,1,0,,,False,9,0,0,0,0,8,0,0,0.65
3280,2008.0,7.0,-6023,1,1999.0,2.0,9461,0,20,0,0,0,0,0,0,5,1,0,0,1,0,1,10,0,0,0,0,0,0,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,5,6.0,0,1,0,25.0,40.0,True,10,0,0,0,0,3,0,0,0.85
3281,2024.0,12.0,0,0,1991.0,1.0,12414,0,20,0,0,0,0,0,0,4,1,0,0,0,0,1,5,0,0,0,0,0,0,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,,-1,,,-1,1,0,1,0,3,0,1,0,0,0,0,0,0,0,3,,0,1,0,,,False,5,0,0,0,0,6,0,0,0.85
